"V1","V2","V3","V4","V5"
0.0543069427099207,0.0181944209699174,0.010171912791482,-0.00142132149624137,-0.0196616417023129
0.0885966936378444,0.0169102395102863,-0.0346954421164865,-0.0516152383216198,-0.0901889273922471
0.0886948396710863,0.00865707332591985,-0.0259759542436593,-0.0577812355648013,-0.0960672198941164
0.0551525442663736,0.000749653796222771,-0.0291337589249159,-0.0418454997442569,-0.0711960300869449
0.0599235101804071,0.0367982812380059,0.017458779760436,-0.0348478762017233,-0.0623257976585763
0.132362173225909,0.0148648384750644,-0.0207219577043783,-0.0447794893892285,-0.0744003875067215
0.0932968724793791,0.0540571782029566,-0.00515631235820383,-0.0110250315649642,-0.0513036926421587
0.0571356763129213,0.0131160277044436,-0.0124365349314052,-0.0346378440528327,-0.0412461135359236
0.0932824493072567,0.0555025620258297,-9.62603037473197e-06,-0.0311371690937889,-0.0539088740218843
0.0943033308233479,0.0688186701601015,0.00567144388119642,-0.00525491306541405,-0.0716907054283663
0.0990751837479957,0.0606802563866995,0.0429548392343045,-0.0538755303561053,-0.0907892438980428
0.0797530377178637,0.0342041326309913,-0.031103792897016,-0.0419041767467642,-0.091941051925603
0.0725418528828276,0.0605531629028162,0.00121427723931794,-0.0409797813542535,-0.0995445648434957
0.0467948769831579,0.0264099467851185,-0.0223321649228418,-0.0650735647808401,-0.0842151676981316
0.102757726535165,0.033569560910249,0.0188465034116285,-0.0121984468313319,-0.0616099195460904
0.0851783332819684,0.0125816246814153,-0.034122434790897,-0.0572692447300823,-0.0870494593098027
0.011514099487325,-0.00796604751215218,-0.0181570750506342,-0.0980986047774508,-0.121355087298631
0.100543385353965,0.0557417423419991,0.0021631071625254,-0.0185459987211858,-0.0684585732757503
0.0937315967290085,0.0438887416385192,0.0205021665536728,-0.0234126148884361,-0.0669715273869631
0.0558441932630862,0.0370807103093355,0.0104171261748282,-0.014309427447109,-0.0774358069115675
0.0803745079956158,0.0167084844251321,-0.00704500345196157,-0.0670861046212834,-0.095969847382887
0.10982481725743,0.0552986338686725,0.0102457673126023,-0.0541948036232394,-0.101597655591313
0.115968087782882,0.0908453889488276,-0.000235621550146869,-0.0451817578681216,-0.0588373297623377
0.0991224124362367,0.0675282766085157,0.0227989012705314,0.00418159015207014,-0.0469103782933714
0.0842420013808267,0.0344130920463173,0.0034258289840686,-0.0231556526583461,-0.0672013381255246
0.0662062999420766,0.0323315195952628,-0.0181815668012077,-0.051619034548951,-0.115790760402282
0.0527178604567796,0.0217476555740045,-0.0149932985249856,-0.0712360699811965,-0.083045277344773
0.0616590926728571,0.0262708980123385,-0.0265744084773556,-0.051893812643225,-0.0852082860280604
0.042291031376625,0.0291054812113002,-0.0210821930195457,-0.0335735048006768,-0.0599731212570919
0.0903104277917421,0.0543789075091278,0.0296072618409134,-0.00290458553208566,-0.080478688958905
0.0603955281751287,0.00523256156920668,-0.0207666360029155,-0.0505984697960569,-0.085876644050911
0.0689892868335786,0.0112463577116717,-0.0116697897908186,-0.0841270432080653,-0.0955813719428301
0.0829986575203608,0.0414885886427808,0.0350855065018891,-0.0347582057699782,-0.143623841064497
0.123078120749498,0.051986829632976,0.018530986774218,-0.0261726587131155,-0.0849107001085896
0.0604946855895266,0.0386851125928312,-0.0129764005657441,-0.0390864678193219,-0.095352308635015
0.138500447458997,0.0393740437308586,0.0301036309247975,-0.0200550622946534,-0.0562786985849378
0.0717379681571772,0.0025570450722972,-0.019831403081181,-0.0465684499297681,-0.0787865486235247
0.0589102260368831,0.0266602957171544,-0.013891937189272,-0.0285474021543173,-0.0669590963665007
0.0225280182621266,0.006097195381087,-0.016049070451376,-0.0559343216787677,-0.106363223108687
0.0793834275210367,0.0352889333391828,-0.0424210832751037,-0.0666357720360323,-0.09101662411896
0.0642680845276692,0.0377550939979038,0.00200484146889627,-0.0614079942930595,-0.0687748750645193
0.149233327730779,0.0557983115941389,0.0336592032989814,-0.00676198236745502,-0.0498833844816226
0.108920177717165,0.0383165537864218,0.00172682822544975,-0.0373594690594275,-0.0713113924789157
0.0503589762271215,0.022069176127216,0.00437835416260356,-0.0194012216323278,-0.023387637355062
0.0718041462641221,0.00217034291462397,-0.0368352009435663,-0.0773244132702045,-0.103825180810497
0.11902051701833,0.0702038677255138,0.00482490086065643,-0.0139922797659362,-0.0820150617027471
0.0957081662206916,0.0550057404106548,0.0246570826757068,-0.0231504550959603,-0.0634168575002359
0.0614792029834471,0.00991550897182445,-0.00514451332924686,-0.039872250273687,-0.0735373147504945
0.105857575198108,0.0834397895899628,-0.00720929787515576,-0.0381664441792305,-0.0883978719791107
0.127715420472207,0.0398931479486217,0.0248589403431696,-0.0203164720377596,-0.100047737695994
0.068957742226573,0.0135188655798739,-0.0302380773949679,-0.0492030863852436,-0.0600985547316658
0.0406103281392235,0.0255478044702147,-0.000140431097861859,-0.0413174458424681,-0.0883093028619714
0.029978646932007,0.0130412014644397,-0.0287287216422279,-0.0723983088137057,-0.114194544154048
0.0599999616430242,0.00661250323183007,-0.017556352882648,-0.04951634141173,-0.102181025659353
0.0472061969245036,0.0212929010024657,0.0130937488582292,-0.04899507352448,-0.11326980218155
0.0686501562254443,0.037126872089967,0.0169712636007878,-0.0108284841157718,-0.0752773923363653
0.0740859827640852,0.0563924332568099,-0.0181841590227582,-0.0464279387278998,-0.062568580671317
0.0906781631949045,0.0579831532949518,0.00446097247800229,-0.0487895189660077,-0.0590435245637437
0.0567536808733906,0.0306092516711507,-0.000402556618091365,-0.0586342118792484,-0.102550123785288
0.0888886119662863,0.0553139480117451,-0.00984272872872252,-0.0516557552846764,-0.0909172966554462
0.0771505662187346,0.0545798598480369,-0.015167715481096,-0.0408794661034081,-0.134011607025267
0.0691691602324237,0.0555604054289091,0.00819500072703938,-0.0387216680290553,-0.0562400225049102
0.114480962887718,0.0380976143569741,0.0179330424124295,-0.0610113580741308,-0.0844341202355281
0.0669122855656059,0.0506771914980229,0.0114904876290315,-0.0154502414997582,-0.0463465259762408
0.0971093447254609,0.00927775887579297,-0.0220835913267394,-0.0572200180251541,-0.0685857996246378
0.0885617250447474,0.0261710959788743,-0.0313885908174565,-0.0384294630760354,-0.111730300434466
0.0790357225702586,0.0167282709867579,0.002386109616188,-0.0406854702080601,-0.0579568333268344
0.0468582289408766,0.0343933277527468,0.0111422305647548,-0.0265380409500529,-0.0438147624416592
0.0410548379485735,0.0325983976783748,-0.0188052669195896,-0.0552449706783665,-0.0812677792458688
0.076443492210676,0.0453567096003753,-0.000335206531680365,-0.0583159355582567,-0.12121384093706
0.0884337522469536,0.0674733879797361,0.0127874024870096,-0.0261154722687239,-0.0846166093883829
0.102877486651099,0.0608138129571972,0.0110500729551767,-0.00538442575453644,-0.0683343308529646
0.103097796671855,0.0817446195805963,-0.0249105309472471,-0.0513723688602453,-0.0664639929399767
0.111802923366798,0.0451393715900721,0.0270417477965033,-0.0652454757131107,-0.0781892627512529
0.0759334784057345,0.0139437851188056,-0.0247377740991036,-0.0372332610717218,-0.132461781475361
0.0608015925195617,0.0182141078279634,-0.0046866558868772,-0.0228270285719434,-0.027582233001076
0.0991890620595796,0.0375020191246598,-0.0186321964387976,-0.075028188151576,-0.113194603915398
0.07911694660587,0.0414500011867402,0.0135222398595438,-0.0440095573771785,-0.0625339678870234
0.0908491789894616,0.0226048813458408,0.0176248345502068,-0.0053919228711664,-0.028608996787373
0.0839943407792004,0.0462758989547613,0.00642850434594686,-0.0445412614989919,-0.071726492578802
0.0827460049508796,0.00835299330452866,-0.0213976507335837,-0.031873557863946,-0.0682356736532676
0.0484544258444235,0.01644133683779,0.0071743638944672,-0.00530030254983812,-0.036843865508827
0.0636309924900711,0.0557195803545894,-0.00875573485373544,-0.0269452774049978,-0.0357440279077553
0.100303892628802,0.0361435094170837,-0.0129067639622792,-0.0274246028526342,-0.10704079799489
0.0911746371700402,0.0665782309748437,-0.00180179669323243,-0.0498304452376481,-0.0775058915542962
0.102884026269834,0.0666336257430519,0.0284237904952809,-0.0284694560404145,-0.0797787616362586
0.0377563305582156,0.0158438386846208,-0.020700493667153,-0.0388677802094568,-0.0778201358975591
0.0840305094249936,0.0769568216638097,-0.0171482865602926,-0.0438887059381001,-0.0775928228746476
0.069896339589,0.0180770055908847,-0.0232191317745132,-0.0374851001829092,-0.0675688269718625
0.0738834266975506,0.0382757514053615,0.00867065118504532,-0.0271215578220413,-0.0513169776796591
0.107975357103452,0.0193239193382586,-0.0138490718753122,-0.0406402801535322,-0.0830947501669913
0.104521820451357,0.0515666131225798,0.0157091253709714,-0.0375614283074383,-0.0703407121150205
0.0801402598392279,0.0474216112311547,-0.0364618615877005,-0.0491360162550856,-0.0866846760314425
0.0732607679453055,0.0063637987752549,-0.0140703977833882,-0.0323427533848692,-0.0609603628789466
0.0857202534514681,0.013151405334017,0.00141996979333889,-0.0323301237696212,-0.0623205488557363
0.0745517750582543,0.0476188569989537,0.00615900680847844,-0.0259270795546478,-0.118437648702922
0.100502477852788,0.0884708660143697,0.0334801912533079,-0.0173851411784248,-0.0535139808043163
0.0327583203820212,0.0129969553157596,0.00583313705692198,-0.0229379650880887,-0.046202767282206
0.0779594323134681,0.0261092489243303,0.00894689296802834,-0.062600565782169,-0.0766296894469532
0.107015291292734,0.0509831593432614,-0.0100425942062008,-0.0407576697557205,-0.058490455075099
0.0947865226840401,0.0161567844581043,-0.0113679043368862,-0.0301624314897696,-0.0798779081901465
0.0691552569386567,0.0137197068538784,-0.00735836167754747,-0.058668997547514,-0.09592818420754
0.0703317976001971,0.0461101196938939,0.0120644886928855,-0.0543407435967887,-0.0926529845328423
0.0759025229277093,0.0679805396157999,0.0452649668685312,0.010665474337894,-0.0619539756793522
0.0344434949122676,0.0279720326772989,-0.00702831091665163,-0.0448150966239989,-0.0621939617520875
0.0898878750225263,0.0064155933614968,-0.0399663212488868,-0.0662033649034777,-0.0872566240688487
0.0854425996096052,0.0383747053249559,-0.0118740423965667,-0.0348017520353796,-0.0587876476658443
0.0757525164330645,0.0477378835157239,-0.0241052729103046,-0.0510062830525396,-0.0644567987767625
0.12814018188027,0.0459180762794606,0.0178095421856911,-0.038961005306885,-0.0726527346224471
0.0596302524464355,0.0205220057188448,0.00218715951079832,-0.0270720910250385,-0.0955889427087374
0.0596165906453055,0.0261013090196126,-0.0299689111878924,-0.0500627111441344,-0.0703207223742078
0.14575526422339,0.0361064458094666,-0.0139860985008688,-0.0771295896870624,-0.0857296962153168
0.141879390159898,0.0777673005397262,0.0158304488523203,-0.0403490663163088,-0.0755538898200181
0.0969951889165836,0.0445054596528019,0.0074708369694498,-0.0344930701017842,-0.0658994350885038
0.137404706384929,0.0212558262121114,-0.0230564974128397,-0.039926769497384,-0.0687393936910909
0.114126718902708,0.0135162986052269,-0.0238150975045258,-0.0351165266543057,-0.0678426423490261
0.074455679271178,0.0477978656570624,0.0178802910395125,0.00628435762335959,-0.0707375799252373
0.0986440941321334,0.0704580139934647,0.00763214441167636,-0.0224724449941029,-0.0326941278282269
0.0249284328514976,0.000508509183362232,-0.00885074562273784,-0.0539901717863488,-0.10849770296989
0.0928473050062961,0.065812847158434,-0.00747294673169143,-0.027309177755923,-0.0503609936238121
0.116070586629265,0.0303336287389232,-0.00422372166257892,-0.0625669218387584,-0.0981831438928835
0.0799934404742033,0.0526057458874672,0.0408540405554228,-0.0421119944734892,-0.0627267758994847
0.106641208672901,0.0422714794742026,0.0183391812064814,-0.0443481865655626,-0.0856901006541641
0.082940183055778,0.0357724530264626,0.00915011381628197,-0.0157838287947464,-0.076687518256902
0.0745991395111848,0.0393086167416794,-0.0258219770342818,-0.0497468823624612,-0.0709369077900643
0.105924513360639,0.0725523011593932,0.0191010380335388,-0.0186271632553326,-0.0316615805264238
0.0985515867908426,0.0588656680355776,0.0299101120951603,0.0111710600202343,-0.0485587293388467
0.102967899454389,0.0515891956318282,-0.00128771050797198,-0.0469102756481952,-0.0657036654545024
0.142175821780671,0.0776442851347628,0.0502225712118423,-0.00157073058750116,-0.0493864149043005
0.0350382076091814,0.00912729676992535,-0.0223784224373681,-0.0556391755579703,-0.11229192327046
0.0862581024659225,0.0683361333374657,0.0114688875427362,-0.0312805990596935,-0.0564590726928573
0.0469462988480876,0.0372902871352779,-0.0349319686703621,-0.0784333393074259,-0.101861575761878
0.0713291437563489,0.0226756942546748,-0.0145444780363332,-0.0558987780772007,-0.0853098526550862
0.0865872006149247,0.0821428079240068,0.0178916798667613,-0.046881710641601,-0.0789357579184317
0.09967865363587,0.0773723737017002,0.0420386144617617,-0.0196528406239173,-0.0898287910072576
0.121223247144587,0.0118284984337501,-0.0108197534303242,-0.0331088859443322,-0.078618119494431
0.123295886784726,0.067357910431236,-0.0204635458971337,-0.0567490151958659,-0.0654974433607687
0.0619496836810236,0.0334092150766327,0.00311419296620932,-0.0679323503573881,-0.0827235576539188
0.0822427730793463,0.0437992021775063,0.00411658531503031,-0.0394584673798439,-0.0459869557845372
0.0825451040967951,0.0224578511703857,-0.0197916727813824,-0.0481314250776641,-0.0964173357856738
0.0413792758289808,0.0282919580134514,-0.0050965717035162,-0.0519389055606105,-0.107408723040341
0.0774208740811597,0.0489507149622558,0.0176232369206259,-0.0102316294483337,-0.072932336142733
0.104632817326316,0.0366896118658361,0.0286181536078119,-0.00847783538729781,-0.0320496043044409
0.0990435271094189,0.0795814060052369,-0.0030587236836787,-0.0442061553663105,-0.0721464719189575
0.0379749829073945,-0.0110869342581891,-0.0437812649924304,-0.0502214271847866,-0.0831572073336309
0.0823401748161308,0.0529628741999177,0.0325689211441243,-0.0221613312930713,-0.0339515958583802
0.0534556969383286,0.00456678029487745,-0.0160694034916395,-0.0587749573309565,-0.108495617160676
0.0449241789791747,-0.0135621489121293,-0.0350311891621607,-0.0624334472539299,-0.0799811570645898
0.0794257175515617,0.019642668893869,0.00353204115979497,-0.00477197745265489,-0.060543403749544
0.0730364865483728,0.0613383283241219,0.0393041908058849,-0.0193531153335704,-0.0853959406200564
0.0760552053256033,0.0143897867151399,-0.0162199886963103,-0.0545410940696111,-0.0617149687981037
0.0511030830128467,0.0508714822494717,-0.00375423434338993,-0.0437801763035986,-0.0970635958994063
0.105122872477989,0.0243852687515884,-0.00710675261010707,-0.0609573920883766,-0.0764316679647978
0.0801521266371574,0.0538309553347838,0.00477686668224644,-0.0296655635914568,-0.0553195432627455
0.0858745538905933,0.0426157800634312,0.00120282808885951,-0.0413182235539883,-0.114002990572627
0.0786050655115141,0.0491269297301082,-0.027680617972605,-0.085923884675511,-0.106862606120545
0.0930983335330011,0.0472292503308124,0.0217938973421412,0.0156366596074288,-0.0385900285774569
0.0392184396510752,-0.0075171212224038,-0.0355649728043408,-0.0527734033660191,-0.114539075384025
0.111051136486714,0.0144919654244078,0.000973577641094003,-0.0507741998752856,-0.064302414361103
0.0665145642406413,-0.0120154618324936,-0.0170187679577603,-0.0702193717700921,-0.0965979388166859
0.0575288347942948,0.00335288853931227,-0.0146665584367035,-0.0376039031888818,-0.0905254557154537
0.0775975099850564,0.0219726948908528,0.00254251014209748,-0.0256408545817045,-0.0636695950238595
0.121412262458748,0.0602474485003085,-0.0249124200845701,-0.060635738956475,-0.0921340388691453
0.0661228529505625,0.00989776566925524,-0.00512812154264256,-0.0619661465771261,-0.0918389745789197
0.0668111155766278,0.0536046139064779,-0.000901102230507433,-0.0234637999969859,-0.067043069877227
0.0620240815278008,0.0472936474690838,0.0064898845061735,-0.0647466632200537,-0.130982451721443
0.100814313211792,0.0539995154801537,0.0137292030143235,-0.0431894837221479,-0.0690233033827839
0.0816964480306359,0.0476846235728256,0.000507602387528538,-0.0162311868807662,-0.0744851144892921
0.097928208634359,0.0386203808974878,-0.00269355007125653,-0.0521009980384066,-0.0851501518661739
0.0690836201337723,0.0255616832362394,-0.0014862984592842,-0.0391109767499193,-0.054104861504611
0.0716635665108995,0.0332798980059161,0.020713793351899,-0.0179811638606727,-0.0751333400280208
0.0742690626809266,0.03828514835784,-0.0169372996748506,-0.0598041803760492,-0.0779522308281479
0.101577011412327,0.0219299324070112,-0.0277152840460823,-0.0361846769854775,-0.0536369717845262
0.132880404014822,0.0523687410472477,0.0236834221426164,-0.0603411687322504,-0.0704093307562869
0.100849335891402,0.0414288837058565,-0.01384038099126,-0.0390759788787107,-0.0901230617084842
0.110366940989449,0.0700397306402649,-0.00895388252694584,-0.0604305916768724,-0.0995439602791963
0.0810776472250713,0.0436641308271461,0.0212382570566637,-0.0321584128157001,-0.074239644171416
0.0477451585488579,0.0324714756143589,-0.0131011499134241,-0.0340510315458117,-0.0777935564850884
0.0653145991242537,0.0279949226942422,-0.013776493817635,-0.0621232011810077,-0.105113459686393
0.0390840009077471,0.0141315879498766,-0.0302107804175896,-0.0671018692112932,-0.0933492319100141
0.120045288181965,0.0224877051627096,-0.000672483259371526,-0.0252692221939571,-0.116421548934469
0.0277701384967445,0.0088174385341122,-0.00530322658803122,-0.0350682210050233,-0.0857844951941888
0.117136784419471,0.0345843712193259,0.00830963261528166,0.00268267078094007,-0.0581584593511221
0.091264732576223,0.0419511416130412,-0.0123562535315745,-0.0238136502073197,-0.052670693059207
0.0769760521303366,0.017460964895793,0.00800133385728635,-0.0112143648073843,-0.0509193214877316
0.0930877157743493,0.0447557157836471,0.00321848613468572,-0.0279311103827895,-0.0943567765827396
0.100049540738343,0.0444273882412224,0.0136950329443618,-0.0330298447869373,-0.0675742312690183
0.0997375070575445,0.0547562895822751,0.0328348700419359,-0.021672206851867,-0.0307773809783099
0.0725666020655035,0.0344773627401839,0.00563052419671006,-0.0288840914541442,-0.0503007967130719
0.121562224808444,0.0655675879889375,-0.0167547813754369,-0.0490864643130019,-0.0603262202888105
0.0745302322829633,0.0331216236662803,0.00815542915678232,-0.0426487619771543,-0.0888686197860891
0.0917220250390529,0.0672221133900231,-0.00681871639324769,-0.060696638088386,-0.0683544523033809
0.0548403484407954,0.031920771706111,-0.00898438883469252,-0.0676190317103837,-0.0832559246145911
0.0234182815925049,0.00612821221220609,-0.0122432959715724,-0.0346997466322239,-0.0821137324592472
0.0787588189127632,-0.00554575798028042,-0.0349812777395574,-0.0478091780791911,-0.0957665113620404
0.0788780451029712,0.0573333069861857,0.0510707240121606,0.00143524060967246,-0.0503267502841337
0.0744798203727961,0.0578187104141086,0.0396839903615041,-0.0237348310827226,-0.0273368612046659
0.0577403175264858,0.00909402262822204,0.00239681381682065,-0.0267882053270844,-0.0594563933189718
0.116870252362934,0.0346390675513432,-0.00254115829330508,-0.0154204879596978,-0.0646276512104147
0.0658362615984,0.0144511220551604,-0.00381555386193412,-0.0482084794110928,-0.0741092664964552
0.0215339075699882,0.00825346864562373,0.000631775223539488,-0.0482516532946807,-0.0932389493446994
0.0919116357427667,0.0175493187550178,-0.0369206213588501,-0.0681217701761974,-0.0750471537955847
0.0885103125638966,0.0243680539172307,0.0074852788978598,-0.0167928915878456,-0.0718438209090477
0.122517016937739,0.0587217123833833,-0.00244062849496254,-0.043663054374472,-0.0674507433986623
0.0689225909164513,0.0362213452393065,0.00130546924162472,-0.0374810413811909,-0.0825150782053995
0.0297498299426397,-0.00379786457613567,-0.0250775669490886,-0.0564762390383058,-0.0965054779895304
0.0500789520784927,0.0310440154922415,-0.0100000854769087,-0.0524031915690466,-0.0687791939441292
0.0942075102257245,0.023803895907982,-0.0379502328101678,-0.0549870723972902,-0.0675489184014802
0.0577733675452141,-0.00357621383406908,-0.0225999439720079,-0.0351285396017367,-0.0839834506747415
0.0915646461162173,0.0763292487771645,-0.00588985822147025,-0.0446158863501712,-0.0820059321553084
0.0556386510831673,0.0458302509948749,0.0175930370269583,-0.061753932946227,-0.0837588994474193
0.0787640142892437,0.0536999130030541,0.0155005584167299,-0.00722104660235492,-0.0320356610183459
0.0832210137928429,0.0247386680034219,0.0029487293911562,-0.01803648129585,-0.0599963134560819
0.0855322136102728,0.0644638860092452,-0.00399896549395159,-0.0513857013883657,-0.0569072299782661
0.0743129209920879,0.0404806724609607,0.024317275793831,-0.0454696535171603,-0.0742999199277282
0.0980914392839391,0.0335299383356099,0.00427766236251288,-0.0649518702704262,-0.0763177312003667
0.0914878933897688,0.0502782142636227,0.00775426581735277,-0.0417163023449242,-0.0910442111956837
0.0831712850301983,0.0220662389926699,-0.00718122586758489,-0.0380668368569947,-0.0719495351795127
0.032860568325785,0.0308972077736538,-0.0207506365063539,-0.0384208491533187,-0.107117182179199
0.127559440096888,0.0444879774661242,0.0164877058611977,-0.0394542383944401,-0.0983907691020942
0.0784199643633575,0.0495186546456386,-0.0323333269800801,-0.0458741692606543,-0.0704376632309832
0.11615547944902,0.0475191616117082,0.00136586990899227,-0.0614360055749517,-0.084133566827851
0.0991991113662663,0.0911126394398825,0.000450968781656247,-0.0151169322830187,-0.103618207212717
0.056089362928478,0.0397713424156386,-0.0169444346264321,-0.0327992029577918,-0.0895993605233507
0.0990497866545972,0.0481174237776281,-0.00377647313805651,-0.0259609588858553,-0.078694004758434
0.052209123416001,0.00716049672550775,-0.0205711213280021,-0.0449750846952268,-0.0728676749523019
0.11271328197079,0.0341242222845161,-0.0152731927980349,-0.0411675828935685,-0.1199770777941
0.0815277751616365,0.0559778804263227,0.0161339627087878,-0.00579300628580836,-0.0296420988506088
0.0749839751371771,0.0349312661772516,-0.03347765851699,-0.0526181564771908,-0.0718897422829173
0.0798862942752805,0.0291709047464665,0.00676086632788887,-0.0911133381065599,-0.131267646148121
0.0745671912870706,0.0132240269446524,-0.00966039451641224,-0.0642134512193984,-0.0978487421149238
0.143128929089756,0.0571183107654496,0.00542004995955805,-0.0506681560389957,-0.0760344216346832
0.102874361123419,0.0685563980278837,0.0139412603522449,-0.0614853090253056,-0.0805614319669905
0.11296551871371,0.0405039199066897,-0.000864772137676273,-0.0569177258088374,-0.088238366741749
0.183649579293127,0.0770221850342038,0.024853860740322,-0.0245567803570868,-0.0446415673243137
0.0908620226200273,0.0426270166458907,-0.00447690389695047,-0.021214698838282,-0.0504467160568315
0.0579337963403679,0.00845339499131406,-0.0211133027364898,-0.0996198948495452,-0.108207320266973
0.102342596640269,0.0261759655755976,-0.00277081092727249,-0.0564623692330948,-0.0862907091166774
0.206107278655515,0.0749949957047586,0.00718083596165884,-0.0498425668886138,-0.058116516787898
0.062150398007013,0.0283157002493736,-0.0134009769762811,-0.0355410375475928,-0.0862431206155686
0.123463742807281,0.0413936651730647,-0.01449802487772,-0.0196492230064905,-0.0551990030300902
0.113701603409201,0.00922459148632515,-0.00212225222723641,-0.0176333215818433,-0.0688595841987781
0.0911123815099294,0.0737686813413272,-0.00201959306535656,-0.0242859505133963,-0.032038642985249
0.0712233441634363,0.0492620485195264,-0.0321876555225087,-0.0473072153774679,-0.0989297378265191
0.0758529584951673,0.035847013298577,0.00995841697778365,-0.0229149572575066,-0.0818663237029269
0.0667374217476389,0.00651932259683634,-0.0260653823446613,-0.0513523856977508,-0.0659790489389651
0.082234062911464,0.0120795501394717,-0.0200266126072323,-0.0314240186256878,-0.055468354028048
0.0851450904391904,0.031093661839849,-0.0269074118713611,-0.0457074926484001,-0.0822197714198693
0.0709859335728708,0.0521445347206092,0.0029347150569067,-0.0231217134923263,-0.0775744916985633
0.0537602814655097,0.0378957489803997,-0.0179032208472348,-0.0550901567064549,-0.0691851582048769
0.0620877313222215,0.0306669268213547,-0.011087964740852,-0.0399976966735002,-0.0754024179302549
0.104049684779288,0.0416786641561724,-0.0236154627163488,-0.0783867586620372,-0.131050957280719
0.0558162219026295,0.0205634796219307,-0.0171006191664884,-0.0573279000140875,-0.0699318089581306
0.0687066768620337,0.0386641874483652,-0.0263807326480533,-0.0307093817497401,-0.106677721232177
0.0660263243065249,0.031145707908633,-0.0222065659669117,-0.0783145462535002,-0.114234831157856
0.0490131286351918,0.0112484578190822,-0.00574935888082951,-0.0592776513971156,-0.0733901873656523
0.11230730759636,0.0285364319103881,-0.0079780080138879,-0.0213080733838381,-0.0976544351603358
0.132373105916783,0.0457353935565472,-0.00646271659641623,-0.032814570807049,-0.0692787084373886
